search_term,youtube_channel_id,youtube_channel_name,youtube_channel_subs,youtube_channel_videos,youtube_channel_thumbnail,channel_url
kike,,,,,,
nazi,,,,,,
stormfront,,,,,,
goy,,,,,,
kkk,,,,,,
neo-confederate,,,,,,
holohoax,,,,,,
dindu,,,,,,
wetback,,,,,,
neo-nazi,,,,,,
nigger,,,,,,
alt-lite,UC_BBkHqLXTyc-u8kFqSEmGA,Light Balance,87900,15,https://yt3.ggpht.com/ytc/AAUvwng2LKQDUOaGTGHe2TbETEJeCkqQo01EORvcVlTwBQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_BBkHqLXTyc-u8kFqSEmGA
alt-lite,UCw82_BrKru_CjqIuTzf04Kw,ALTBalaji,3060000,1603,https://yt3.ggpht.com/a/AATXAJwnLyX4IT1g7TA7I-8vuAh7OR9_W43uZtzPPXEWrg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCw82_BrKru_CjqIuTzf04Kw
alt-lite,UCGsR5CVHh_T4nMLiKhfV7qg,Queen Naija,4790000,275,https://yt3.ggpht.com/a/AATXAJxweO-9hnTnunGQ9JGb9y_6WoGFklVfTZBhPJik9A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGsR5CVHh_T4nMLiKhfV7qg
alt-lite,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,46300000,694,https://yt3.ggpht.com/a/AATXAJynkPnPVO1teU1292tS2f52lj5Tb0ZwM_ML4ounGg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCX6OQ3DkcsbYNE6H8uQQuVA
alt-lite,UCTOlDbl7DuvNpbtD7hH637A,Justus R. Stone,12700,529,https://yt3.ggpht.com/ytc/AAUvwnjE6Ta-YwK4iB7u5HzEXCgbXYMoo5_HSwqn8vQ0_A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCTOlDbl7DuvNpbtD7hH637A
alt-lite,UCGN_ySXz80uMHMEkGjKzh1g,Dia Beltran,6380,389,https://yt3.ggpht.com/a/AATXAJyOGHVqoVoPuFbiD70amC0S326TSNkr51WBRfpCkw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGN_ySXz80uMHMEkGjKzh1g
alt-lite,UCMtFAi84ehTSYSE9XoHefig,The Late Show with Stephen Colbert,8040000,7416,https://yt3.ggpht.com/a/AATXAJwHp596g_DCcGPkunWSDkeGyXXp-dPEZrc1iHaQOA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMtFAi84ehTSYSE9XoHefig
alt-lite,UCS7b93ZwoL1xt2hR7a7l2mg,InquisitorMaster,7550000,1300,https://yt3.ggpht.com/ytc/AAUvwngkBt3r7KkVxQ5txXq-RARcYIPeNUKXQ-XDGuY3jQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCS7b93ZwoL1xt2hR7a7l2mg
alt-lite,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo,7310000,4526,https://yt3.ggpht.com/a/AATXAJzNin68CJKyj5rXYJU1hRQRmHwVCNzF5bk0HN2k1g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGIY_O-8vW4rfX98KlMkvRg
alt-lite,UCVdgDjwEoP2yJHpNLGENc9Q,Strikketerapi,5460,61,https://yt3.ggpht.com/ytc/AAUvwnjCiWy-uhSwkFrqbCjXealuMCRwC7X98zb_X8Xi=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCVdgDjwEoP2yJHpNLGENc9Q
alt-lite,UCK8Fu7dodZ6LzdIBq-ECJ4w,Therese Sørenes,13100,406,https://yt3.ggpht.com/a/AATXAJwethyD1KiS3r5_yd-VnK4rziWpF3c4waL9r5oeZQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCK8Fu7dodZ6LzdIBq-ECJ4w
alt-lite,UCVdqvEiRC3-Zc1nHbbSzk-g,HaroldArtist,4060000,204,https://yt3.ggpht.com/ytc/AAUvwng2K3dA3f84DtOfYWaLt1LDaTP_2xdvi7stLt93dg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCVdqvEiRC3-Zc1nHbbSzk-g
alt-lite,UCGfoYkI-4gxSIucQBKyCtFQ,Jubel,29200,48,https://yt3.ggpht.com/a/AATXAJxQLHVQ3Ycj0uvljbM_d5qNBy1nDcTfyAgrO1B2=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGfoYkI-4gxSIucQBKyCtFQ
alt-lite,UCNdpD9V0PIrH1glUJ6RG4-w,FaZe Clan,8440000,1682,https://yt3.ggpht.com/a/AATXAJx9HYYGYGCexPAOQHwSylVR41ccVQCJdyjMTvc-mA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCNdpD9V0PIrH1glUJ6RG4-w
alt-lite,UCzMBzlAt1y6cPKCOD_u2hfw,DOKTOR LIGHT,84800,122,https://yt3.ggpht.com/a/AATXAJy-T3Yi3MlHf1cXrXuG4JnE6B-UUMXMdJRy5L8g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCzMBzlAt1y6cPKCOD_u2hfw
vdare,,,,,,
kkk,,,,,,
neo-confederate,,,,,,
you will not replace us,UCMdGPato0IC5-zZjJIf-P9w,SwaggerSouls,4520000,178,https://yt3.ggpht.com/a/AATXAJzbW3OTCZDDIcx_T-ixLyrZx9uDQBf1ORvX-vTpmw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMdGPato0IC5-zZjJIf-P9w
you will not replace us,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,765000,652,https://yt3.ggpht.com/a/AATXAJz35W2aShNBRzQ4zXgtBeddeRLVHAZCmt_5_bP5=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHbx9IUW7eCeJsC4sBCTNBA
you will not replace us,UCHU4R49ZCZ9MXE_FUk5FMdA,O'Reilly Auto Parts,68800,512,https://yt3.ggpht.com/a/AATXAJwt0uIWx1rb-keug9Mub2trKu9bZOhr_Wqa-cYDBQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHU4R49ZCZ9MXE_FUk5FMdA
you will not replace us,UCPDXXXJj9nax0fr0Wfc048g,CollegeHumor,14000000,3789,https://yt3.ggpht.com/ytc/AAUvwngrcAtpUzw2hhWLidlWP6uFCC02GOKnKAx2mUQMxEk=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCPDXXXJj9nax0fr0Wfc048g
you will not replace us,UCNKR9BsAtuefV4tRHTzySlw,Big & Dirty Records,6890,234,https://yt3.ggpht.com/a/AATXAJxP--5JbsLCqEJ37PvlHPjmbiddeKKCBMr6Sli0xw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCNKR9BsAtuefV4tRHTzySlw
you will not replace us,UC67f2Qf7FYhtoUIF4Sf29cA,Bad Lip Reading,7970000,101,https://yt3.ggpht.com/a/AATXAJxrn5z59dPQ-7Xu9FZ6F0tb3ts7sSvRJdrSsqao=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC67f2Qf7FYhtoUIF4Sf29cA
you will not replace us,UCeFDERVcNOEasm-9ZKDfzFA,Monster Box,37700,18,https://yt3.ggpht.com/ytc/AAUvwnhKN8yo3kFIdWZPCGBQkhRX5oQLCodos8IM-68hnA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCeFDERVcNOEasm-9ZKDfzFA
you will not replace us,UCQIvw7-NJhUuPKofY5WrkSg,ELECTRICALS TRENDZ,72700,273,https://yt3.ggpht.com/a/AATXAJz6LxxkDNrfqYmvLQjm-L1E7AvXw9Zv40utzlMHsg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCQIvw7-NJhUuPKofY5WrkSg
you will not replace us,UCAuUUnT6oDeKwE6v1NGQxug,TED,18400000,3518,https://yt3.ggpht.com/ytc/AAUvwngdSYULh1HN6S152HlDS7X2xMQYAwUcuj-agc_ojw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug
you will not replace us,UC5zLJG-Pb7cyXQ2r3UspGMw,smarTrike,4170,128,https://yt3.ggpht.com/a/AATXAJzp-C6TU0X--Lj9IMFjO8dsIF5EQKdLLj54AEXtGA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC5zLJG-Pb7cyXQ2r3UspGMw
you will not replace us,UCL3Bphfdxr13UQUHkhSKC3A,JOE Z,3780,265,https://yt3.ggpht.com/ytc/AAUvwnhQ0Hk1oNy9Exv6uDz_BVLFka2n3GXBWOjY6Fn14g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCL3Bphfdxr13UQUHkhSKC3A
you will not replace us,UCNOu_SF1hQvXZWZ2p2lVVYg,"Being Here Now, with Percy",1180,123,https://yt3.ggpht.com/ytc/AAUvwngZLh8GReU9n_Cx_tCMl_bgj_OeCbZJIxEMUe8B=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCNOu_SF1hQvXZWZ2p2lVVYg
you will not replace us,UCQDRFiJpJEMdnEjuYx8zn4w,Bearded Appliance Repair,6510,79,https://yt3.ggpht.com/a/AATXAJzPZW6LH_0MJEjkurRS8LkAjTu-Gvt9xwu7BTNJ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCQDRFiJpJEMdnEjuYx8zn4w
you will not replace us,UCaHcBHMtfsmoIgz9IMGPEsw,Renown Health,24100,1399,https://yt3.ggpht.com/a/AATXAJyZlbg2WBeo67WfxoL7IjsAzzSBZzpKzupf0EUbDw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCaHcBHMtfsmoIgz9IMGPEsw
you will not replace us,UCKOk_xOv_FdssKMkFGe64bg,repairvehicle,15200,265,https://yt3.ggpht.com/ytc/AAUvwng9BGYJ0C5Vqm5oJLg2qd7nwDrfDn3OE3kpU96k=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCKOk_xOv_FdssKMkFGe64bg
you will not replace us,UClQS0B87jxe4Dn_xSTFyQoA,Gsm Guide,234000,854,https://yt3.ggpht.com/a/AATXAJw4eG2XNX2aTl_xPRCPg9s51NXkH2RD7z8lnVh7Mw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UClQS0B87jxe4Dn_xSTFyQoA
you will not replace us,UCFWjEwhX6cSAKBQ28pufG3w,Matsimus,327000,1054,https://yt3.ggpht.com/ytc/AAUvwnh0peMYK2HyE6CXAFigSf64ts2oi9BN5ri4A2Ix2A=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCFWjEwhX6cSAKBQ28pufG3w
you will not replace us,UCqjYyKAMOp8JdqbNOwKEsUw,Earthly Tarot 1111,,254,https://yt3.ggpht.com/ytc/AAUvwngvRuyMwIobsbFPDm6SFo_2l9GuKi-j8W4fpm8=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCqjYyKAMOp8JdqbNOwKEsUw
you will not replace us,UC3urN_krff__dqN-i_4MkKQ,Welding and stuff,45600,1125,https://yt3.ggpht.com/ytc/AAUvwnjJcMG0zUk1kJ1UQiFExMTz7jvQTfNWMzrmhfcsIw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC3urN_krff__dqN-i_4MkKQ
you will not replace us,UCw1sIto3trtFilTEeGNJQrg,50 Shades of Scarlet - English,,33,https://yt3.ggpht.com/a/AATXAJxFppto3CsaNp6Msxi6UHZtgkDoZA1i8EUtGeb8=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCw1sIto3trtFilTEeGNJQrg
shitskins,,,,,,
american front,UCmgnsaQIK1IR808Ebde-ssA,Breitbart News,325000,4440,https://yt3.ggpht.com/a/AATXAJwKpvGtwho-bSqyh69Ei1RNs-l4eiZhrKUu1urE=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCmgnsaQIK1IR808Ebde-ssA
american front,UCupvZG-5ko_eiXAupbDfxWw,CNN,11400000,149936,https://yt3.ggpht.com/ytc/AAUvwng0SLWHipEgkPqgiG6Nf5CEF7gu0i4_rdl3P05N=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCupvZG-5ko_eiXAupbDfxWw
american front,UC6asay2rhs_60-KBQZo5wbw,Agnostic Front,6840,35,https://yt3.ggpht.com/ytc/AAUvwnifgdrqz8NJX3JhYR5a4WmGx0vAKxIutURoxf9WuA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC6asay2rhs_60-KBQZo5wbw
american front,UCbp3o7U6oSa6s-LQBZvOnGg,Kia Motors America,143000,138,https://yt3.ggpht.com/a/AATXAJxzzd8YJVUQEUFS_KIhV0Cwa_edHB2bVGBwOtFtZSY=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCbp3o7U6oSa6s-LQBZvOnGg
american front,UCG8yy4W8nBbTle9YSpCqXeg,Crossroads with JOSHUA PHILIPP,462000,308,https://yt3.ggpht.com/ytc/AAUvwnhaJ9Jkon2k92gvsq-hZMcI0SD1K7p3tAxcHNgBEw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCG8yy4W8nBbTle9YSpCqXeg
american front,UCQfwfsi5VrQ8yKZ-UWmAEFg,FRANCE 24 English,1450000,60891,https://yt3.ggpht.com/ytc/AAUvwnjQokqv8-b-XLH34XJulaY0W27AzlCmyeEY7TayMw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCQfwfsi5VrQ8yKZ-UWmAEFg
american front,UCnMBV5Iw4WqKILKue1nP6Hg,Dunya News,3850000,57473,https://yt3.ggpht.com/a/AATXAJzs5_HzvpnDvzFsBTnf_FClaVElrIAICed0jObrUw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCnMBV5Iw4WqKILKue1nP6Hg
american front,UCHqC-yWZ1kri4YzwRSt6RGQ,Right Side Broadcasting Network,863000,3222,https://yt3.ggpht.com/ytc/AAUvwngRFAI-6PHt0Lg-OBCuRR0WBFiMi8ApHQ3D7oKBTg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCHqC-yWZ1kri4YzwRSt6RGQ
american front,UCJg9wBPyKMNA5sRDnvzmkdg,NewsNOW from FOX,1250000,9843,https://yt3.ggpht.com/ytc/AAUvwnioTiPV5w1BPw-LnOJ9Q3Ps6fGZlxoPa9AQCu4rqQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCJg9wBPyKMNA5sRDnvzmkdg
american front,UCBi2mrWuNuyYy4gbM6fU18Q,ABC News,10400000,56209,https://yt3.ggpht.com/ytc/AAUvwnjes9QiTK0Sv-6jI-TW-pjwqG4HhexOh2R3br0lrus=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q
american front,UCqnbDFdCpuN8CMEg0VuEBqA,The New York Times,3260000,9850,https://yt3.ggpht.com/a/AATXAJyDX6fn6odU9KqLzyz1jmr6Sf2suzpO0z07ofGTew=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCqnbDFdCpuN8CMEg0VuEBqA
american front,UC9k-yiEpRHMNVOnOi_aQK8w,Inside Edition,8180000,21282,https://yt3.ggpht.com/a/AATXAJz5bIRLBYXl1lJayAOqmjQ3VE1dxUJQ9gSPRz9L=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC9k-yiEpRHMNVOnOi_aQK8w
american front,UCn4sPeUomNGIr26bElVdDYg,NowThis News,1300000,8270,https://yt3.ggpht.com/a/AATXAJxY1vVQrN3BOFze7V1YAQAUWqGdLdIxHtYDYMeYtQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCn4sPeUomNGIr26bElVdDYg
american front,UCH1oRy1dINbMVp3UFWrKP0w,Good Morning America,2240000,14537,https://yt3.ggpht.com/ytc/AAUvwnhojfX6ygBpt-tJaz1I5Fhzz8FFdaAtPpBJ0BUsIw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCH1oRy1dINbMVp3UFWrKP0w
american front,UC-SJ6nODDmufqBzPBwCvYvQ,CBS This Morning,1690000,28464,https://yt3.ggpht.com/a/AATXAJwDA-IJMcOH0Oijeoi5QCzj74DlCqrZu5Zq23Dg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC-SJ6nODDmufqBzPBwCvYvQ
american front,UC6UcLexTVtRCgv42PEv6LmA,Eonline Latino,68400,1669,https://yt3.ggpht.com/ytc/AAUvwnioERg4phL6cdWvH5wrcJmv-x-NssA-tiucqLZn=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC6UcLexTVtRCgv42PEv6LmA
american front,UCStBfpQeA4imrUzPJoTXoFA,CMT,253000,1871,https://yt3.ggpht.com/a/AATXAJxlcQ3fm37GDu_Ca5gZMf3C3yrEtkwFi-1r2E0F2l0=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCStBfpQeA4imrUzPJoTXoFA
american front,UCeY0bbntWzzVIaj2z3QigXg,NBC News,4610000,27499,https://yt3.ggpht.com/a/AATXAJzjPejETKc2lrL43-9gFFWRL9WKwEmOIvtbWyait1c=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCeY0bbntWzzVIaj2z3QigXg
american front,UC16niRr50-MSBwiO3YDb3RA,BBC News,8690000,12656,https://yt3.ggpht.com/ytc/AAUvwnhSiMEt6hvnT5QbstuehkxgzNl5C3jTanyrFOn-H6g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC16niRr50-MSBwiO3YDb3RA
american front,UCPIavfNa4DTfHXDBaFOHuKA,Anna McNulty,1780000,196,https://yt3.ggpht.com/a/AATXAJy98yeufMnikj_Maodfa0GK7Tv68r0yUY7n0Y5DeQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCPIavfNa4DTfHXDBaFOHuKA
race and iq,UCenxjWEkb0Sv67vejOgZ3Tg,IntelligenceSquared Debates,162000,1088,https://yt3.ggpht.com/a/AATXAJx50xqNVwdRs9tyJahRPffdpkePis_mNRM9jOTXhw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCenxjWEkb0Sv67vejOgZ3Tg
race and iq,UCaqcvH8EvUtePORpN03jLMg,Intelligence Squared,345000,658,https://yt3.ggpht.com/a/AATXAJzOvBQFGnkWc7uTGEfeZrEvhC58PtHHGPyPqrDp=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCaqcvH8EvUtePORpN03jLMg
race and iq,UCRP6Ct5PePdhHa7sot9G8iw,MotoIQ,19100,194,https://yt3.ggpht.com/a/AATXAJzAU0YSqPloa1UhdpWzq1OEzfEY1RZQBzFSh44gWg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCRP6Ct5PePdhHa7sot9G8iw
race and iq,UCvZVf-Z-BuQpD2mkh5k1-iQ,Jisoosthumbs,94500,57,https://yt3.ggpht.com/ytc/AAUvwni7a_icO72rIDgComvWm6g5V_4l6tb2pmKtmJ4pSA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvZVf-Z-BuQpD2mkh5k1-iQ
race and iq,UC8M5YVWQan_3Elm-URehz9w,Utopia Show,3690000,188,https://yt3.ggpht.com/a/AATXAJzzQLf6Li-LvPK9rZUnCIRYUMroG0S7eygfuB-tJw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC8M5YVWQan_3Elm-URehz9w
race and iq,UC3M2n9zuf4WIW4f3DgcV7Qw,Dawnsbubble,3660,57,https://yt3.ggpht.com/a/AATXAJybaeLpXUrodwKga6BrmH7azg5KNps3vq7bYZ8nHQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC3M2n9zuf4WIW4f3DgcV7Qw
race and iq,UCUXxmIYQxUWCGucjAVZbveg,RING IQ BOXING TALK,12700,2195,https://yt3.ggpht.com/ytc/AAUvwni1Db9JK0FmrfPzUaqXujSvrmKyWtTipBcj1jE4mA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCUXxmIYQxUWCGucjAVZbveg
race and iq,UCUFddMMPmaqK7McMjjF_tYQ,ActionAFool,152000,256,https://yt3.ggpht.com/a/AATXAJzFlEjhBiSDlcywFRzvJN_icsSKWVG74mrNwO3TJA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCUFddMMPmaqK7McMjjF_tYQ
race and iq,UC0rE2qq81of4fojo-KhO5rg,Tanmay Bhat,2550000,305,https://yt3.ggpht.com/ytc/AAUvwngoHrwfAZRIlPPFmjiJ0nhD-h3pSNHm13__hC3PZQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg
race and iq,UC3aN8ln1M22rORLy5MXqz6Q,Sharon Bodine,6740,269,https://yt3.ggpht.com/ytc/AAUvwnj9ikzVzHKZ9bZTCfj8jQR9pgQLAKpOSQ6S8Un0dw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC3aN8ln1M22rORLy5MXqz6Q
race and iq,UCttFk8-Nysnyw59aNlWOWzw,7-Second Riddles,4090000,3065,https://yt3.ggpht.com/a/AATXAJwzsWFRNzIMhcVRX1itJCR2Dbqo7g5FUG_g-n77GQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCttFk8-Nysnyw59aNlWOWzw
race and iq,UCmh7afBz-uWwOSSNTqUBAhg,Forbes,932000,3926,https://yt3.ggpht.com/a/AATXAJzUjfK1fzWUrKmVTEUwqDK2HZkLcCKNT68J5H_3Y_c=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCmh7afBz-uWwOSSNTqUBAhg
race and iq,UCnjyiWHGEyww-p8QYSftx2A,MochaMilk,1180000,170,https://yt3.ggpht.com/a/AATXAJyt1PtqMTt0Mz3TZSX4Y5RuZICAt08dDf675_eNLg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCnjyiWHGEyww-p8QYSftx2A
race and iq,UCrC8mOqJQpoB7NuIMKIS6rQ,Study IQ education,8780000,19689,https://yt3.ggpht.com/a/AATXAJxlULrtimA_BN1a8uhtJQmF9_sjqLsqf6eJPsd-Sg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCrC8mOqJQpoB7NuIMKIS6rQ
race and iq,UCMRs0Ml8RF0cWVAOeQeBxTw,Prof. Edward Dutton: The Jolly Heretic,47700,59,https://yt3.ggpht.com/a/AATXAJxivMtCKyQZUEhSCr982XvUkQib6KX954YumFYL=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCMRs0Ml8RF0cWVAOeQeBxTw
race and iq,UCSHZKyawb77ixDdsGog4iWA,Lex Fridman,754000,502,https://yt3.ggpht.com/ytc/AAUvwniXNmPnZ3ngeNhVvkYCsugH81w4E1OxtTuX_A5nbg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCSHZKyawb77ixDdsGog4iWA
race and iq,UCTXlUzwLoT1XNkewIHuyyDw,Stock Compounder - Brad Kaellner,3030,311,https://yt3.ggpht.com/ytc/AAUvwnire_bs7PKZA91cwh39zroXvURKO1DVLfcBGG1a0g=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCTXlUzwLoT1XNkewIHuyyDw
race and iq,UCGSGPehp0RWfca-kENgBJ9Q,Jreg,296000,227,https://yt3.ggpht.com/a/AATXAJwYy2SbAL2e6oKH773FarSwH_BdNcLtHHjeSsyUgA=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCGSGPehp0RWfca-kENgBJ9Q
race and iq,UCTQb-TRCsnmekaNa1pKsQUA,nascarfan4888JJ,36000,344,https://yt3.ggpht.com/ytc/AAUvwni4zTdyt6f5DtmgeZ2ezuvzppN2qRUoyHOJc_UUwQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCTQb-TRCsnmekaNa1pKsQUA
race and iq,UC_hSjGOO67A6gIDUcyuv_8A,Infinite,16300000,1250,https://yt3.ggpht.com/a/AATXAJxaI5pBdDgXqa69f6XXDrcIkYm1BrR67k-W-YQjIQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC_hSjGOO67A6gIDUcyuv_8A
holohoax,,,,,,
open borders for israel,UCvHDpsWKADrDia0c99X37vg,i24NEWS English,132000,14185,https://yt3.ggpht.com/ytc/AAUvwnij-uZkbeQI1YKo37I042hL_RbXCg00R4sBVuO4Dw=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCvHDpsWKADrDia0c99X37vg
open borders for israel,UCuxgEyMeaks7HS5gAw6Tt7w,ILTV Israel News,143000,9364,https://yt3.ggpht.com/ytc/AAUvwngzvtGSLIMx-3GaRWgkbNAAeRppdvKbPw6RIJLwlQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCuxgEyMeaks7HS5gAw6Tt7w
open borders for israel,UCZWlSUNDvCCS1hBiXV0zKcA,PragerU,2840000,1203,https://yt3.ggpht.com/a/AATXAJxfKTXAMYHpcr86doswtIq8ACykP94ynE5wX5BaPQ=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCZWlSUNDvCCS1hBiXV0zKcA
open borders for israel,UCn8zNIfYAQNdrFRrr8oibKw,VICE,13500000,3262,https://yt3.ggpht.com/ytc/AAUvwnhJxQ0HIodvW4DifwBs1SNFMa8ehzAeRp3mZ7HdlyI=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCn8zNIfYAQNdrFRrr8oibKw
open borders for israel,UCwnKziETDbHJtx78nIkfYug,CaspianReport,666000,359,https://yt3.ggpht.com/a/AATXAJyc8c-zLiYFy_YKf_wuQAnz-c_9noXBGAbUqxfqww=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCwnKziETDbHJtx78nIkfYug
open borders for israel,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,3880000,209,https://yt3.ggpht.com/ytc/AAUvwni5ExLOPUqDQ_0lyOcm4Bdo6vASpg0Pel22Zmv_=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCP5tjEmvPItGyLhmjdwP7Ww
open borders for israel,UC2C_jShtL725hvbm1arSV9w,CGP Grey,4550000,164,https://yt3.ggpht.com/a/AATXAJwaTfk4dEmsJlGE92Dmv4r5l7elpFRKQbiTIYCl=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2C_jShtL725hvbm1arSV9w
open borders for israel,UCuCkxoKLYO_EQ2GeFtbM_bw,Half as Interesting,1580000,198,https://yt3.ggpht.com/ytc/AAUvwninYY4ng2Cys4uKTgpK6LGsZ-ifJKzlp0dsoPhr=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCuCkxoKLYO_EQ2GeFtbM_bw
open borders for israel,UCEIs9nkveW9WmYtsOcJBwTg,Itchy Boots,602000,261,https://yt3.ggpht.com/ytc/AAUvwnhYmB7tX3p0zrSX2r_R9QRJyAjYp4HcgR5VVO-vjg=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UCEIs9nkveW9WmYtsOcJBwTg
open borders for israel,UC2PA-AKmVpU6NKCGtZq_rKQ,Philosophy Tube,783000,347,https://yt3.ggpht.com/ytc/AAUvwngQeSQLrsPlBm8eeEWMgKNgQ5sVCEc0Xu0UHU-o8Q=s88-c-k-c0x00ffffff-no-rj,www.youtube.com/channel/UC2PA-AKmVpU6NKCGtZq_rKQ
