search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
council of conservative citizens,rAMVJT9CdMU,KKKonservative Killer Frazier Glenn Miller Had Long Bigoted History,1894,Dystopia Now,www.youtube.com/watch/?v=rAMVJT9CdMU
white separatism,aB35UItySbk,White separatist&#39;s flag display irks Hayden neighbors,8912,4 News Now,www.youtube.com/watch/?v=aB35UItySbk
white separatism,1Ja8BFVVTHI,Middle school teacher secretly ran white supremacist podcast,1604598,CNN,www.youtube.com/watch/?v=1Ja8BFVVTHI
white separatism,yLy0XXQAPq8,Separatist | Op-Docs | The New York Times,18275,The New York Times,www.youtube.com/watch/?v=yLy0XXQAPq8
white separatism,scget2ycDRU,White Supremacy and White Nationalism on Facebook: Social Media Censorship | NowThis,5229,NowThis News,www.youtube.com/watch/?v=scget2ycDRU
white separatism,qa96Cu-79-0,Facebook bans &#39;white nationalist&#39; groups,544,AP Archive,www.youtube.com/watch/?v=qa96Cu-79-0
white separatism,PHwclSlJPk4,White separatist from Cincinnati calls for more protests after Charlottesville terror,1271,LOCAL 12,www.youtube.com/watch/?v=PHwclSlJPk4
white separatism,X3sYFoA9d6E,Facebook bans &#39;white nationalist&#39; group,218,AP Archive,www.youtube.com/watch/?v=X3sYFoA9d6E
white separatism,7gY_7NWrbgQ,What is WHITE SEPARATISM? What does WHITE SEPARATISM mean? WHITE SEPARATISM meaning,1386,The Audiopedia,www.youtube.com/watch/?v=7gY_7NWrbgQ
white separatism,TBavJ4qNQpM,Lectures in History Preview: 20th Century White Supremacist Groups,892,C-SPAN,www.youtube.com/watch/?v=TBavJ4qNQpM
white separatism,ON-XlAZXA9Q,Inside a life of hate,79987,CNN,www.youtube.com/watch/?v=ON-XlAZXA9Q
white separatism,DmCSSLShqdg,Facebook bans &#39;white nationalist&#39; groups,175,AP Archive,www.youtube.com/watch/?v=DmCSSLShqdg
white separatism,uT9laF0rcyA,The Rise of White Supremacy in Canada: What&#39;s at stake?,2554,Global News,www.youtube.com/watch/?v=uT9laF0rcyA
white separatism,ETJpBpqSqbY,Facebook bans &#39;white nationalist&#39; group,1456,Associated Press,www.youtube.com/watch/?v=ETJpBpqSqbY
white separatism,uiXtmBevOM0,White supremacy in America,9162,Newsy,www.youtube.com/watch/?v=uiXtmBevOM0
white separatism,WlZ0SiwVR7U,"In significant policy U-turn, Facebook to ban white nationalist content",3502,1 NEWS,www.youtube.com/watch/?v=WlZ0SiwVR7U
white separatism,0Vl-VJvrGlo,"Facebook bans white nationalism, separatism",228,The Straits Times,www.youtube.com/watch/?v=0Vl-VJvrGlo
white separatism,ulLHP58g_e8,Facebook Bans Post Featuring White Nationalist And White Supremacist Content,1417,Roland S. Martin,www.youtube.com/watch/?v=ulLHP58g_e8
white separatism,t0DFeLgM4Ys,Facebook to ban white nationalist content,484,Newsy,www.youtube.com/watch/?v=t0DFeLgM4Ys
white separatism,KnI9c4_xu8w,The rise of white supremacy and its new face,98327,Global News,www.youtube.com/watch/?v=KnI9c4_xu8w
white separatism,GQWe8bEcM_U,"BT: White Nationalism at White Separatism, bawal na sa Facebook at Instagram",633,GMA News,www.youtube.com/watch/?v=GQWe8bEcM_U
right wing death squads,TLGjXSm9LHo,Government-Backed Colombian Death Squads Wreak Havoc,68228,Journeyman Pictures,www.youtube.com/watch/?v=TLGjXSm9LHo
right wing death squads,UofBC9KB-OE,Students charge death squads with murdering leaders,106,TeleSUR English,www.youtube.com/watch/?v=UofBC9KB-OE
right wing death squads,EwJMJqjqEdw,&quot;The Act of Killing&quot;: New Film Shows US-Backed Indonesian Death Squad Leaders Re-enacting Massacres,60491,Democracy Now!,www.youtube.com/watch/?v=EwJMJqjqEdw
right wing death squads,Nq3zIQGCkGU,Paramilitary Death Squads - Colombia,146666,Journeyman Pictures,www.youtube.com/watch/?v=Nq3zIQGCkGU
right wing death squads,eVsJz3ph1B8,EL SALVADOR: DEATH SQUADS SEND THREATS TO POLITICIANS,928,AP Archive,www.youtube.com/watch/?v=eVsJz3ph1B8
right wing death squads,NyJpdLEuyKw,When the Death Squads Drunk,248,Heaven on Wheels,www.youtube.com/watch/?v=NyJpdLEuyKw
right wing death squads,VnEV-J8lFDo,Cyprus: The Death Squads | European Journal,898,DW News,www.youtube.com/watch/?v=VnEV-J8lFDo
right wing death squads,m9rP3ob-hDM,Allan Nairn: U.S. Backers of Guatemalan Death Squads Should Be Jailed Alongside Ex-President,2162,Democracy Now!,www.youtube.com/watch/?v=m9rP3ob-hDM
right wing death squads,Ib65yawgYYM,COLOMBIA: INAIA SUE: DEATH THREATS RECEIVED BY TOWN INHABITANTS,105,AP Archive,www.youtube.com/watch/?v=Ib65yawgYYM
right wing death squads,NPR1toNQCcI,COLOMBIA: MAPIRIPAN: PARAMILITARY GUNMEN KILL AN ESTIMATED 30 PEOPLE,2825,AP Archive,www.youtube.com/watch/?v=NPR1toNQCcI
right wing death squads,uw_qPfgTxuI,THY ART IS MURDER - Death Squad Anthem (OFFICIAL MUSIC VIDEO),1002039,Thy Art Is Murder,www.youtube.com/watch/?v=uw_qPfgTxuI
right wing death squads,CLhtV7iA4Yc,How The Vietnam War Birthed a Generation of White Terrorists,2271,Step Back History,www.youtube.com/watch/?v=CLhtV7iA4Yc
right wing death squads,vvpx9ikFzok,Turkish HDP member of parliament says death squads are killing Turkish opposition abroad,734,euronews (in English),www.youtube.com/watch/?v=vvpx9ikFzok
right wing death squads,su3njKnT9qE,G16048612,106,AP Archive,www.youtube.com/watch/?v=su3njKnT9qE
right wing death squads,O31zBwO4RF4,EL SALVADOR: PROTESTS AGAINST RIGHT WING GOVERNMENT,151,AP Archive,www.youtube.com/watch/?v=O31zBwO4RF4
right wing death squads,jtHQezSCeVU,COLOMBIA: FARC PREPARE TO LAUNCH POLITICAL PARTY,10707,AP Archive,www.youtube.com/watch/?v=jtHQezSCeVU
right wing death squads,JT_PZY1jwzk,&#39;Death squads&#39; in Ukraine says leader of one opposition party,952,euronews (in English),www.youtube.com/watch/?v=JT_PZY1jwzk
right wing death squads,yw2VBYEfA4E,THE BLOODY INVOLVEMENT OF THE US IN EL SALVADOR,1119,TeleSUR English,www.youtube.com/watch/?v=yw2VBYEfA4E
right wing death squads,vz88lUAUNe0,The Legacy of Oscar Romero,610,TeleSUR English,www.youtube.com/watch/?v=vz88lUAUNe0
right wing death squads,LhEXHQzjkPc,Tory death squad™,30916,Brew,www.youtube.com/watch/?v=LhEXHQzjkPc
diversity is a code word for anti-white,2HIwX5v7T88,Is Diversity just a Code Word for Racism?,1936,Bitcoin Uncensored,www.youtube.com/watch/?v=2HIwX5v7T88
diversity is a code word for anti-white,2UCWL1LwVdg,Anti-racism is a code word for Anti-White,1188,Johnny Doggs,www.youtube.com/watch/?v=2UCWL1LwVdg
diversity is a code word for anti-white,uQCn-6N9hng,A diverse and divided Britain: The people of Oldham&#39;s views,1351633,Sky News,www.youtube.com/watch/?v=uQCn-6N9hng
diversity is a code word for anti-white,PX89pxjQeQU,Lawmaker plays Hitler comments in white nationalism hearing,2980563,CNN,www.youtube.com/watch/?v=PX89pxjQeQU
diversity is a code word for anti-white,yw8KCUF6J2c,&quot;Diversity&quot; is a Code word for Caucasian Genocide,228,Bravo Von Muller,www.youtube.com/watch/?v=yw8KCUF6J2c
diversity is a code word for anti-white,bVvZ2ZWQNxM,Racist Billboards Erected All Over Alabama,140084,The Young Turks,www.youtube.com/watch/?v=bVvZ2ZWQNxM
diversity is a code word for anti-white,A2o15RCtSS0,Dax - BLACK LIVES MATTER (Official Music Video),4316337,Dax,www.youtube.com/watch/?v=A2o15RCtSS0
diversity is a code word for anti-white,sYWj6j56_a0,Anti-Racist is Code For Anti-White!,547,SmokeRingsPipeDreams,www.youtube.com/watch/?v=sYWj6j56_a0
diversity is a code word for anti-white,lBjZOvA2kF4,Anonymity loves Diversity: The Case of Tor (Foss-North 2020),414,The Tor Project,www.youtube.com/watch/?v=lBjZOvA2kF4
diversity is a code word for anti-white,TWzezWq7FkA,Michael Scott Sensitivity Training - The Office US,8363279,The Office,www.youtube.com/watch/?v=TWzezWq7FkA
diversity is a code word for anti-white,ecVilJIQzok,"&quot;White People Don&#39;t Like To Think Or Talk About Race&quot;: Mark Cuban Talks Kap, NFL, Race &amp; Diversity",151852,Roland S. Martin,www.youtube.com/watch/?v=ecVilJIQzok
diversity is a code word for anti-white,AeZ6a1A0-ow,Best of Creed  - The Office US,13413594,The Office,www.youtube.com/watch/?v=AeZ6a1A0-ow
diversity is a code word for anti-white,Y14ma0NpXMs,rock anthem anti racist is a codeword for anti white,595,Dead Grand mammy tukidream,www.youtube.com/watch/?v=Y14ma0NpXMs
diversity is a code word for anti-white,BO_nwMFa_Dc,Exploring Diversity in Art with Jennifer Wang - Draftsmen S2E23,16780,Draftsmen,www.youtube.com/watch/?v=BO_nwMFa_Dc
diversity is a code word for anti-white,660sa3aFeS0,"Diversity, Equity, &amp; Inclusion in the Workplace",43,Calvin University,www.youtube.com/watch/?v=660sa3aFeS0
diversity is a code word for anti-white,9ObbYBG5zAE,Diversity and Inclusion Webinar,144,PSE SEIU Local 1948,www.youtube.com/watch/?v=9ObbYBG5zAE
diversity is a code word for anti-white,oaesVb7O38s,"Dr. Dori Tunstall on Respectful Design: Models for Diversity, Inclusion, &amp; Decolonization",1357,Mozilla,www.youtube.com/watch/?v=oaesVb7O38s
diversity is a code word for anti-white,KRVg5jBXDX8,#CCL2020 June Conference Sunday Seminar:  Beyond Diversity- Fostering Belonging and Inclusion at CCL,614,Citizens' Climate Lobby,www.youtube.com/watch/?v=KRVg5jBXDX8
diversity is a code word for anti-white,SASUEbuCnzA,10 Times Family Guy Played The Race Card,1798464,Screen Rant,www.youtube.com/watch/?v=SASUEbuCnzA
diversity is a code word for anti-white,ypbMJwHjPA4,9.8 Trump bans diversity training; GOP attacks Black female prosecutor; Digital voter suppression,46856,Roland S. Martin,www.youtube.com/watch/?v=ypbMJwHjPA4
league of the south,S5_usojT9Y0,League of the South member explains the reason for the rally at Fort Sanders,4101,Knoxville News Sentinel,www.youtube.com/watch/?v=S5_usojT9Y0
league of the south,uC7zzrDen4M,League of the South President speaks with WWLTV on preserving the confederate monuments,7399,WWLTV,www.youtube.com/watch/?v=uC7zzrDen4M
league of the south,9qip7cnnwaE,League of the South,690,WCBI,www.youtube.com/watch/?v=9qip7cnnwaE
league of the south,w3r5m6d4nYk,League of the South = New Confederacy?,19290,defederalization,www.youtube.com/watch/?v=w3r5m6d4nYk
league of the south,nKcUOUYzDXA,Neo-Confederate Meeting - SNL,8281273,Saturday Night Live,www.youtube.com/watch/?v=nKcUOUYzDXA
league of the south,aUWb_1fj8-A,LEAGUE OF LEGENDS - The Complete Cinematic Story Movie (2020) 4K ULTRA HD,850892,donHaize,www.youtube.com/watch/?v=aUWb_1fj8-A
league of the south,sVZpHFXcFJw,"True Damage - GIANTS (ft. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose) | League of Legends",127639355,League of Legends,www.youtube.com/watch/?v=sVZpHFXcFJw
league of the south,QrXGObalTLk,Minneapolis South Shows Out In Fall League Win! Anthony Martin Takes Over!,1317,Fresh Coast Hoops,www.youtube.com/watch/?v=QrXGObalTLk
league of the south,cRydeE4yuW8,Southern leader calls flag removal &#39;cultural genocid...,6885,CNN,www.youtube.com/watch/?v=cRydeE4yuW8
league of the south,AMD5LFjZ-q8,League of Legends - Legends Never Die ( cover by J.Fla ),12828849,JFlaMusic,www.youtube.com/watch/?v=AMD5LFjZ-q8
league of the south,aOaFuL9Q-E8,K/DA - POP/STARS | ANÁLISIS MUSICAL (League of Legends),779170,ShaunTrack,www.youtube.com/watch/?v=aOaFuL9Q-E8
league of the south,8Y3t52hWIas,"Full Opening Ceremony of League of Legends Season 4 World Championship 2014 in Seoul, South Korea!",613743,EpicSkillshot - LoL VOD Library,www.youtube.com/watch/?v=8Y3t52hWIas
league of the south,iZbXTKht79M,League of the South Website Trouble,2907,defederalization,www.youtube.com/watch/?v=iZbXTKht79M
league of the south,TfcQQcDGrIY,Little league in the south,36870,Dustin Sims,www.youtube.com/watch/?v=TfcQQcDGrIY
league of the south,1zjzLtNVy-Y,GUN vs ELVIS  | FINAL | Open Breaking League Of South Russia,2032,GOOD SMOKE PRODUCTION,www.youtube.com/watch/?v=1zjzLtNVy-Y
league of the south,yPUV0VkFrmE,"FINALLY, a Good League of Legends Worlds Finals",167945,theScore esports,www.youtube.com/watch/?v=yPUV0VkFrmE
league of the south,svfc-yfx-Bo,Madlife - The ¨First¨ Support - [League of Legends],382100,GWP,www.youtube.com/watch/?v=svfc-yfx-Bo
league of the south,yOhOy14CB8k,The Best of Korean League of Legends Teams Dumpstering the Rest of the World,72661,theScore esports,www.youtube.com/watch/?v=yOhOy14CB8k
league of the south,MWc5-thIkEQ,The League of Nations - the first &#39;world organisation&#39;,60741,FutureLearn,www.youtube.com/watch/?v=MWc5-thIkEQ
league of the south,SaGRNX6cV1A,Como a K/DA Está DESTRUINDO o League of Legends?,28389,I.P Produções,www.youtube.com/watch/?v=SaGRNX6cV1A
ethnostate,rSWrGQLcHSM,Ethnostate Ethnostate || International Nationalism || Global Anti-Globalism,184853,Jreg,www.youtube.com/watch/?v=rSWrGQLcHSM
ethnostate,5k8tSXLLCEQ,How Would You Make an Ethnostate? - Destiny Debates,348140,Destiny,www.youtube.com/watch/?v=5k8tSXLLCEQ
ethnostate,6T3rQzmo9kk,Reverse Ethnostate || Race Accelerationism,336544,Jreg,www.youtube.com/watch/?v=6T3rQzmo9kk
ethnostate,uYqua6MhbSo,How to Build a White Ethnostate feat. Tara McCarthy,62265,"Hi, I Think I'm Real",www.youtube.com/watch/?v=uYqua6MhbSo
ethnostate,N4VjSkoAz7Y,The American Ethnostate,7181,Mimir's Head,www.youtube.com/watch/?v=N4VjSkoAz7Y
ethnostate,pub7nB-JwQ0,Japan’s Ethnostate and The Alt-Right | Pixel_Hipster,4250,Pixel_Hipster,www.youtube.com/watch/?v=pub7nB-JwQ0
ethnostate,JKVpORDJOLM,Should We Preserve a Culture with an Ethnostate - Debate with Twitter User,109646,Destiny,www.youtube.com/watch/?v=JKVpORDJOLM
ethnostate,9McAO5k-kzk,The Truth: Liberals Want a White Ethnostate,8668,"Hi, I Think I'm Real",www.youtube.com/watch/?v=9McAO5k-kzk
ethnostate,QA_RLnzNPMA,Creepy Stefan Molyneux Busts A Nut Thinking About A White Ethnostate,13805,The Progressive Voice,www.youtube.com/watch/?v=QA_RLnzNPMA
ethnostate,ABm8a3UmAFQ,Lauren Southern&#39;s Best Example For An Ethnostate Is Unbelievably Embarrassing,6095,The Progressive Voice,www.youtube.com/watch/?v=ABm8a3UmAFQ
ethnostate,jBOscQtJsxs,Questions I Have for Proponents of the Ethnostate,7148,BrownieInTheBin,www.youtube.com/watch/?v=jBOscQtJsxs
ethnostate,J0OuZSM2UuI,A White Ethno State is Perfectly Feasible,1384,Jay Sea,www.youtube.com/watch/?v=J0OuZSM2UuI
ethnostate,W2pbmDp_Ly0,The Ethnostate Debate: Academic Agent vs David Cedarwood - Catlin&#39;s Hangout #4,8377,Michelle Catlin,www.youtube.com/watch/?v=W2pbmDp_Ly0
ethnostate,pSxrAfmHyGM,Blueprints For The Ethnostate,20129,Spooky Nukies,www.youtube.com/watch/?v=pSxrAfmHyGM
ethnostate,YXZ2jvBWYfk,Why Is Race so Important to You? - Debate with Discord User,230623,Destiny,www.youtube.com/watch/?v=YXZ2jvBWYfk
ethnostate,Lgd3e50dwrs,Why Black Panther&#39;s Alt Right &amp; Wakanda&#39;s an Ethnostate,88051,No B.S.,www.youtube.com/watch/?v=Lgd3e50dwrs
ethnostate,EpWjEXz1X14,Red Ice TV Presents... &quot;Ethnostates Will Never Work&quot;,296,The F/S Effect,www.youtube.com/watch/?v=EpWjEXz1X14
ethnostate,fBqqEtq5ZJ8,Lauren Southern Calls Richard Spencer&#39;s Arguments New Ethnostate And White Nationalism: DEBUNKED,4575,The Progressive Voice,www.youtube.com/watch/?v=fBqqEtq5ZJ8
ethnostate,qfDGdTULhnI,Homogeneous Society Is Just A Euphemism For An Ethnostate,1442,SJW 9000,www.youtube.com/watch/?v=qfDGdTULhnI
ethnostate,YaxOQ19v9Nk,Black Conservative Fails To Argue For Segregation And Ethnostates,19259,Xanderhal,www.youtube.com/watch/?v=YaxOQ19v9Nk
ethnic cleansing,04axDDRVy_o,"The “ethnic cleansing” of Myanmar’s Rohingya Muslims, explained",1377650,Vox,www.youtube.com/watch/?v=04axDDRVy_o
ethnic cleansing,7xtNtrvwXXI,What Is Ethnic Cleansing? | NowThis World,59767,NowThis World,www.youtube.com/watch/?v=7xtNtrvwXXI
ethnic cleansing,PD1-qFwmMZ0,Let&#39;s Play Ethnic Cleansing,15603,WhyBeAre,www.youtube.com/watch/?v=PD1-qFwmMZ0
ethnic cleansing,FayMoKwyoO4,Banished  The Ethnic Cleansing Of Blacks in America,13996,Robert Williams,www.youtube.com/watch/?v=FayMoKwyoO4
ethnic cleansing,o4O-ymHeWkk,Leaked video EXPOSES Uighur ethnic cleansing in China &amp; AMBASSADOR tries to justify it,53736,Glenn Beck,www.youtube.com/watch/?v=o4O-ymHeWkk
ethnic cleansing,PkASy36MUvU,The Ethnic Cleansing In Aceh That Nobody Knows About,1332879,Journeyman Pictures,www.youtube.com/watch/?v=PkASy36MUvU
ethnic cleansing,LRXAKr-Gd7o,Tariq Nasheed: Ethnic Cleansing Manual,71952,Tariq Radio,www.youtube.com/watch/?v=LRXAKr-Gd7o
ethnic cleansing,1cZJJeOxQ-s,We Spoke To Rohingya Muslims Fleeing Ethnic Cleansing In Myanmar (HBO),71438,VICE News,www.youtube.com/watch/?v=1cZJJeOxQ-s
ethnic cleansing,ulPsNrMMZ3E,1999 - a documentary about Kosovo War and ethnic cleansing,316637,Pasqyra Shqiptare,www.youtube.com/watch/?v=ulPsNrMMZ3E
ethnic cleansing,8xZ2-he-9P0,ETHNIC CLEANSING!!!,989,RAP THE NEWs,www.youtube.com/watch/?v=8xZ2-he-9P0
ethnic cleansing,qDxuBtCuyB8,"Krystal &amp; Saagar: Mark Cuban DISMISSES Ethnic Cleansing ‘China&#39;s A Customer, I&#39;m Ok Doing Business’",187771,The Hill,www.youtube.com/watch/?v=qDxuBtCuyB8
ethnic cleansing,5RaitukKfvk,Rohingya refugees: Three years of a ‘textbook example of ethnic cleansing&#39; | DW News,11651,DW News,www.youtube.com/watch/?v=5RaitukKfvk
ethnic cleansing,V4mkyoFXm_I,Bhutan Ethnic Cleansing of Hindus,83079,Rajiv Malhotra Official,www.youtube.com/watch/?v=V4mkyoFXm_I
ethnic cleansing,N-5LlxTc5GI,Ethnic Cleansing - Video Game Bunker,22741,Dragon's Layer Productions,www.youtube.com/watch/?v=N-5LlxTc5GI
ethnic cleansing,HA_JukhIF3s,Giochi di Pessimo Gusto - EP10 Ethnic Cleansing: The Game,325239,Parliamo di Videogiochi,www.youtube.com/watch/?v=HA_JukhIF3s
ethnic cleansing,jmzev5EsQbY,Najgorsze Gry Wszechczasów - Ethnic Cleansing (Odcinek 115),56145,BartekGM,www.youtube.com/watch/?v=jmzev5EsQbY
ethnic cleansing,VHT6O79lVaA,Ethnic Cleansing,593,Hefty - Topic,www.youtube.com/watch/?v=VHT6O79lVaA
ethnic cleansing,C4Kp4QyPkL4,S1: Tactics of Ethnic Cleansing &amp; Religious Expansionism - Shocking Insights by Subramanian Swamy ji,291408,The Festival of Bharat,www.youtube.com/watch/?v=C4Kp4QyPkL4
ethnic cleansing,-ICV0ln91a0,"Mexican Americans, Ethnic Cleansing of Blacks, In West Coast",37825,MexicanAmericanMale,www.youtube.com/watch/?v=-ICV0ln91a0
ethnic cleansing,EVzs5N_OXbM,The Ethnic Cleansing of a Nation,28018,Journeyman Pictures,www.youtube.com/watch/?v=EVzs5N_OXbM
alt-right,bJKzsSM6MBg,Alt-right leader punched during interview,189372,CNN,www.youtube.com/watch/?v=bJKzsSM6MBg
alt-right,FdHJw0veVNY,A black man undercover in the alt-right | Theo E.J. Wilson | TEDxMileHigh,895965,TEDx Talks,www.youtube.com/watch/?v=FdHJw0veVNY
alt-right,fUtUZx0AGVs,Rebranding racism: the &#39;alt-right&#39; are just white supremacists and fascists | Owen Jones talks...,55423,The Guardian,www.youtube.com/watch/?v=fUtUZx0AGVs
alt-right,puJ-arJgkZU,Gary Younge interviews Richard Spencer: &#39;Africans have benefited from white supremacy&#39;,640286,The Guardian,www.youtube.com/watch/?v=puJ-arJgkZU
alt-right,7vbrb-Fik-M,How the &#39;okay&#39; hand symbol was co-opted by the alt-right,57031,Washington Post,www.youtube.com/watch/?v=7vbrb-Fik-M
alt-right,Ggx9U-zYDnA,Donald Trump condemns &#39;alt-right&#39; group,10875,Al Jazeera English,www.youtube.com/watch/?v=Ggx9U-zYDnA
alt-right,1eCHrgyPZhM,Alt-right leader punched during interview,36081,CNN,www.youtube.com/watch/?v=1eCHrgyPZhM
alt-right,hzcArhVyveM,What is the alt-right movement?,13589,CNN,www.youtube.com/watch/?v=hzcArhVyveM
alt-right,P55t6eryY3g,The Alt-Right Playbook: How to Radicalize a Normie,1366041,Innuendo Studios,www.youtube.com/watch/?v=P55t6eryY3g
alt-right,abxb8Ffui3A,The Alt Right Love Celebrating Failure | The Jim Jefferies Show,554464,Comedy Central UK,www.youtube.com/watch/?v=abxb8Ffui3A
alt-right,QS_eYk3N5Po,"Gary Younge on Richard Spencer, Trump and the &quot;alt-right&quot;",104094,Channel 4 News,www.youtube.com/watch/?v=QS_eYk3N5Po
alt-right,uN1P6UA7pvM,How Gamers Are Facilitating The Rise Of The Alt-Right | Think | NBC News,233651,NBC News,www.youtube.com/watch/?v=uN1P6UA7pvM
alt-right,1YSX82ttIYY,Video Shows Alt-Right Group Using Nazi-Style Salute To Hail President-Elect Trump,16409,CBS Miami,www.youtube.com/watch/?v=1YSX82ttIYY
alt-right,luaAOt-nbsY,"Milo Yiannopoulos dishes on Trump, Ariana Grande and the alt-right",47548,Associated Press,www.youtube.com/watch/?v=luaAOt-nbsY
alt-right,tM-OSwTlpCo,How The Internet Is Fueling The Alt-Right Movement | TODAY,8365,TODAY,www.youtube.com/watch/?v=tM-OSwTlpCo
alt-right,TC7ChCk6e4s,Glenn Beck: Bannon gives a voice to alt-right,9524,CNN,www.youtube.com/watch/?v=TC7ChCk6e4s
alt-right,HAZhDHDjP3I,"White South Africans inspired by Trump, US alt-right",153822,CNN,www.youtube.com/watch/?v=HAZhDHDjP3I
alt-right,Yc55Xr_avR8,Richard Spencer interview: How alt-right are testing the limits of free speech at US colleges,20296,Channel 4 News,www.youtube.com/watch/?v=Yc55Xr_avR8
alt-right,hES9IBTPbcw,Bad Religion - &quot;The Kids Are Alt-Right&quot;,1436805,Epitaph Records,www.youtube.com/watch/?v=hES9IBTPbcw
alt-right,Sx4BVGPkdzk,Decrypting the Alt-Right: How to Recognize a F@scist | ContraPoints,2101790,ContraPoints,www.youtube.com/watch/?v=Sx4BVGPkdzk
black sun,eTbVIfqeDq0,Death Cab For Cutie - &quot;Black Sun&quot; (Official Video),6055045,Death Cab for Cutie,www.youtube.com/watch/?v=eTbVIfqeDq0
black sun,6rUNTAhtD8Y,Saturn and the Black Sun - ROBERT SEPEHR,249836,Atlantean Gardens,www.youtube.com/watch/?v=6rUNTAhtD8Y
black sun,5gnreYWww8I,"Bobby Hemmitt: The Black Sun, (Audio)",123292,Occult Lectures,www.youtube.com/watch/?v=5gnreYWww8I
black sun,BYhRaobONNc,Black Sun,14065,Primal Fear - Topic,www.youtube.com/watch/?v=BYhRaobONNc
black sun,cqjbRxjMECA,Life Under a Black Sun,765812,Strange Mysteries,www.youtube.com/watch/?v=cqjbRxjMECA
black sun,Gyf8Wf6ULCE,"BOOK REVIEW | Black Sun by Rebecca Roanhorse (MERMAIDS, CROW MYTHOS &amp; QUEER!?) [CC]",511,Don't Have a Degree in Reading,www.youtube.com/watch/?v=Gyf8Wf6ULCE
black sun,ouc105o_OVY,How &quot;The Day of Black Sun&quot; Changed Everything - Avatar the Last Airbender,314653,captainmidnight,www.youtube.com/watch/?v=ouc105o_OVY
black sun,v62v3wmwnQo,Is the Black Sun a Hate Symbol? No. The Meaning of the Black Sun,35795,The Golden One,www.youtube.com/watch/?v=v62v3wmwnQo
black sun,k9IprcP0Wx8,Our Sun Has a Twin! (And It Might Be Evil?),85486,The Good Stuff,www.youtube.com/watch/?v=k9IprcP0Wx8
black sun,yxUlEgshVck,BEYOND Two Souls Soundtrack ~ Black Sun,20831,Gamemusic,www.youtube.com/watch/?v=yxUlEgshVck
black sun,xRfwawApq7I,Death Cab for Cutie &quot;Black Sun&quot; (Acoustic),379266,Death Cab for Cutie,www.youtube.com/watch/?v=xRfwawApq7I
black sun,jmZKIqLcaeU,Black Sun (The Mythological Background of National Socialism),19079,Thirstypioneer,www.youtube.com/watch/?v=jmZKIqLcaeU
black sun,_6z3dBCvSgQ,Carbon Airways - Black Sun (Kill Paris Remix),792615,BiteSizeBeats,www.youtube.com/watch/?v=_6z3dBCvSgQ
black sun,yf_YWiqqv34,Black Sun Empire - Hyper Sun,4349495,UKF Dubstep,www.youtube.com/watch/?v=yf_YWiqqv34
black sun,lhqEcVU0Wd4,Black Desert Mobile Black Sun Reviews,9451,IceXgame,www.youtube.com/watch/?v=lhqEcVU0Wd4
black sun,3zRZ_s1dgLc,BLACK SUN - La Pinta La Niña La Santa Maria y Metal Madness (En vivo- Live - Quitofest 2012),21154,Black Sun Official,www.youtube.com/watch/?v=3zRZ_s1dgLc
black sun,JmREem1aoVM,Congorock &amp; Daddy&#39;s Groove - Black Sun (Cover Art),258228,Ultra Music,www.youtube.com/watch/?v=JmREem1aoVM
black sun,MAxRlkkHOrw,BLACK SUN - Resist (Official Music Video),144344,ROCKSHOTS Records,www.youtube.com/watch/?v=MAxRlkkHOrw
black sun,a1Z3DojdV5o,Outpost II Black Sun Official Trailer,177737,LionsgateFilmsUK,www.youtube.com/watch/?v=a1Z3DojdV5o
black sun,8SpfqzwxQaM,Irma - Black Sun [Official Video] - 1/12,63192,Irma,www.youtube.com/watch/?v=8SpfqzwxQaM
amerimutt,CnGmPNzl9Y4,Being Called a Mutt,11435,CBUDD,www.youtube.com/watch/?v=CnGmPNzl9Y4
amerimutt,eJtoVaOjRpY,become who you is™,87629,Morality,www.youtube.com/watch/?v=eJtoVaOjRpY
amerimutt,Wv_zccorBqw,A Day in the Life of a Neocon,37,Youtube Archive,www.youtube.com/watch/?v=Wv_zccorBqw
amerimutt,mX3fyf1pXVs,"Que es la creatura? el mutt, el goblino o amerishart??? explicado en español!",533,Cosas Explicadas,www.youtube.com/watch/?v=mX3fyf1pXVs
amerimutt,wGXZAz6LZ_M,Amerimutt: BUILT FOR BBC!!!,215,Mestizo Karf,www.youtube.com/watch/?v=wGXZAz6LZ_M
amerimutt,pkYECbGkKHs,CONSOOMER,244784,MillenniaThinker,www.youtube.com/watch/?v=pkYECbGkKHs
amerimutt,4hQtjaNrg-0,"Explosion in gang violence in Selma, Alabama",230258,AL.com,www.youtube.com/watch/?v=4hQtjaNrg-0
amerimutt,AfCtf4Kr3xc,American Mutt - European Identity in the US,3366,Magdalen Rose,www.youtube.com/watch/?v=AfCtf4Kr3xc
amerimutt,LZOtWTa6sRI,56% of US adults see 2020 election as ‘a significant source of stress’,4856,RT America,www.youtube.com/watch/?v=LZOtWTa6sRI
amerimutt,SWURK2t_wr8,La creatura,177,Giusy Sprovieri,www.youtube.com/watch/?v=SWURK2t_wr8
amerimutt,R5KwBoZwx5I,"British History: Who We Are, Where We Come From",149,The Eternal Anglo,www.youtube.com/watch/?v=R5KwBoZwx5I
