search_term,youtube_video_id,youtube_video_title,youtube_video_views,youtube_video_channel,video_url
qpoc,QZt0vbofoVo,My first YouTube video - Introduction To My Personal Brand,3751,Bandy Kiki,www.youtube.com/watch/?v=QZt0vbofoVo
qpoc,SU8HTD-Qpoc,"Full Coverage Flawless Foundation/Contour/Highlight Tutorial, Cream &amp; Powder!",760,Ellie Dalton,www.youtube.com/watch/?v=SU8HTD-Qpoc
qpoc,fPUVoVrVgY8,&quot;RACISM&quot; in the LGBTQ Community,5953,xypowerpop,www.youtube.com/watch/?v=fPUVoVrVgY8
qpoc,pxdj1A-qpOc,T&amp;#1071;APT PlayStation 2 Gameplay_2005_09_29,2,IGN,www.youtube.com/watch/?v=pxdj1A-qpOc
qpoc,RhBiCkAFwII,Queer Flag Creators | Queer History,1010,Rogan Shannon,www.youtube.com/watch/?v=RhBiCkAFwII
qpoc,QP7-qPoC-XY,Louisville&#39;s Deng Adel Scores 18 Points in 2nd Half To Close Out BC,627,ACC Digital Network,www.youtube.com/watch/?v=QP7-qPoC-XY
qpoc,xvYgFo-qpOc,Rep. Hord-Inc.,36,Flashcruise - Topic,www.youtube.com/watch/?v=xvYgFo-qpOc
qpoc,Dnske7-qpOc,Do you still think that the cross-country skiing is boring?,6450,The best of Reporterio,www.youtube.com/watch/?v=Dnske7-qpOc
qpoc,iUVWMs2M_d8,Fast morning skincare with Kermit,33,Anisa Love,www.youtube.com/watch/?v=iUVWMs2M_d8
abolish the police,jExSA20Of4w,Defunding Vs. Abolishing The Police Explained In 6 Minutes,63378,BuzzFeedVideo,www.youtube.com/watch/?v=jExSA20Of4w
abolish the police,IcKBjHyg0lQ,Should We Abolish the Police?,265203,SNEAKO,www.youtube.com/watch/?v=IcKBjHyg0lQ
abolish the police,PVW2eaCyC5c,What Does It Mean to Defund or Abolish the Police? | The Daily Social Distancing Show,1008472,The Daily Show with Trevor Noah,www.youtube.com/watch/?v=PVW2eaCyC5c
abolish the police,vjIEZf8Skx4,The Criminal Justice System is Broken: Should the Police be Abolished?,60835,FUSION,www.youtube.com/watch/?v=vjIEZf8Skx4
abolish the police,Jv5-mc4U_Zw,WATCH: Does the Black Community Support Abolishing the Police?,267278,The Daily Wire,www.youtube.com/watch/?v=Jv5-mc4U_Zw
abolish the police,0UdK9Pl3pEA,"Yes, Abolish Police and Prisons",31602,Milo Stewart,www.youtube.com/watch/?v=0UdK9Pl3pEA
abolish the police,I0OUsnaD0uc,The Logic of Abolishing the Police,14888,Zero Books,www.youtube.com/watch/?v=I0OUsnaD0uc
abolish the police,iMZO52mNud4,You shouldn’t be confused about police abolition..,5021,Teanna,www.youtube.com/watch/?v=iMZO52mNud4
abolish the police,oi4Ad_eg8JA,The Left Wants to Abolish the Police. Does the Black Community?,90324,PragerU,www.youtube.com/watch/?v=oi4Ad_eg8JA
abolish the police,sZfg3SElvmQ,REBUTTAL: Abolishing the Police?! | Good Morning #MugClub,639430,StevenCrowder,www.youtube.com/watch/?v=sZfg3SElvmQ
abolish the police,BYG-JLGuc2I,White Liberals or Black Community | Who Wants To Abolish The Police?!,3294,Daily Caller,www.youtube.com/watch/?v=BYG-JLGuc2I
abolish the police,RAUtD7hJUx0,THE GRAPEVINE | SHOULD WE ABOLISH THE POLICE? | QUARANTINE SERIES,46336,The Grapevine,www.youtube.com/watch/?v=RAUtD7hJUx0
abolish the police,g0BActdg788,Should the U.S. Abolish Police?,3710,TYT's The Conversation,www.youtube.com/watch/?v=g0BActdg788
abolish the police,D9dYAoy44D8,Why should we abolish the police? (pt. 1),165,Luanda Yasmin,www.youtube.com/watch/?v=D9dYAoy44D8
abolish the police,AwUCYzEMJYA,ABOLISH THE POLICE!,271791,Undoomed,www.youtube.com/watch/?v=AwUCYzEMJYA
abolish the police,Cy2Xla_urNI,Don&#39;t &#39;Abolish the Police.&#39; Privatize Them.,39105,ReasonTV,www.youtube.com/watch/?v=Cy2Xla_urNI
abolish the police,Q4dbM5DK1Q0,WARNING About &quot;Abolish the Police&quot;,36258,David Pakman Show,www.youtube.com/watch/?v=Q4dbM5DK1Q0
abolish the police,lwShR-m5SCA,Minneapolis is Doing it. They&#39;re Abolishing the Police.,86973,Vaush,www.youtube.com/watch/?v=lwShR-m5SCA
abolish the police,JTPuqBwRNL8,RANT | ABOLISH THE POLICE,7917,"2, The Ranting Gryphon",www.youtube.com/watch/?v=JTPuqBwRNL8
abolish the police,tOavegrBoXs,Minneapolis Model to Abolish Police,3086,The Laura Flanders Show,www.youtube.com/watch/?v=tOavegrBoXs
digital justice,cCVpzLj8XuQ,Digital Justice - Theme From It&#39;s All Gone Pear Shaped (1994),44519,2trancentral,www.youtube.com/watch/?v=cCVpzLj8XuQ
digital justice,6FnWiXAV-aQ,Google Images: Where Digital Justice Can Begin | Angelica Poversky | TEDxUBC,490,TEDx Talks,www.youtube.com/watch/?v=6FnWiXAV-aQ
digital justice,JgGrLFkpXbk,Digital Justice - Alternative Reality: Part 1: Shapes (1996),8918,2trancentral,www.youtube.com/watch/?v=JgGrLFkpXbk
digital justice,a1WUSMAQj7o,Batman: Digital Justice,1917,Salazar Knight,www.youtube.com/watch/?v=a1WUSMAQj7o
digital justice,K3WUzJfhYJM,Digital Justice in Estonia,431,Registrite ja Infosüsteemide Keskus,www.youtube.com/watch/?v=K3WUzJfhYJM
digital justice,hkN74IzvENI,Digital Justice: First murder sentencing held on Zoom conference call,1344,KENS 5: Your San Antonio News Source,www.youtube.com/watch/?v=hkN74IzvENI
digital justice,PspH9pyQ05M,Digital Justice - Ethan Katsh e Orna Rabinovich-Einy - Parte 1,114,Dierle Nunes,www.youtube.com/watch/?v=PspH9pyQ05M
digital justice,PLeePiTL1nk,India gears up for digital justice,186,NEWS9 live,www.youtube.com/watch/?v=PLeePiTL1nk
digital justice,a-ydfWDlgag,Do Not Resuscitate Album By Digital Justice (PROMO 1),2,DivisionBass Digital,www.youtube.com/watch/?v=a-ydfWDlgag
digital justice,GWpF_2S7Kg8,Batman: Digital Justice || Review,1117,tales from iDEATH,www.youtube.com/watch/?v=GWpF_2S7Kg8
digital justice,Mvh6gkvHxNI,Trippin By Digital Justice (PROMO),5,DivisionBass Digital,www.youtube.com/watch/?v=Mvh6gkvHxNI
digital justice,p8PVCN8Dd-Y,J-Walk - The Squeeze (Digital Justice Remix) [JOY9],1684,dis kevich,www.youtube.com/watch/?v=p8PVCN8Dd-Y
digital justice,wG700kbAYas,Virtual Court Hearings from Microsoft,3093,Microsoft Cloud,www.youtube.com/watch/?v=wG700kbAYas
digital justice,U7r6P8SmLug,Do Not Resuscitate Album By Digital Justice (PROMO 2),1,DivisionBass Digital,www.youtube.com/watch/?v=U7r6P8SmLug
digital justice,Ce1jLK_cGYA,SUPERFANATICS #5 - Batman: Digital Justice,584,SUPERDIVORCE,www.youtube.com/watch/?v=Ce1jLK_cGYA
digital justice,a7xhRMJpuhU,Microsoft Digital Justice,1,Kashif Ahmad,www.youtube.com/watch/?v=a7xhRMJpuhU
digital justice,sZknxGIQRvE,Digital Justice,285,Vincent Verhoef,www.youtube.com/watch/?v=sZknxGIQRvE
digital justice,sGB2dD910aI,Shadow Fight 3 -Ost- Digital Justice (Deep Colors Event),3994,HHJ Gaming,www.youtube.com/watch/?v=sGB2dD910aI
digital justice,3Q_4ruarKhU,Digital Justice- Ethan Katsch e Orna Rabinovich-Einy,74,Dierle Nunes,www.youtube.com/watch/?v=3Q_4ruarKhU
digital justice,bGJczLVrM4g,Marco Stefan on the future of digital justice,32,CEPS Think Tank,www.youtube.com/watch/?v=bGJczLVrM4g
i can't breathe,3H3yuiGynYE,Dax - &quot;I Can&#39;t Breathe&quot; (Official Music Video),5270235,Dax,www.youtube.com/watch/?v=3H3yuiGynYE
i can't breathe,k0JOvyaoTTs,Montana Of 300 - I Can&#39;t Breathe (Feat. OD Quake),1605649,MontanaOf300,www.youtube.com/watch/?v=k0JOvyaoTTs
i can't breathe,eSXzkYq5Qnk,Deitrick Haddon - I Can&#39;t Breathe (MUSIC VIDEO),623554,Entertainment One Nashville,www.youtube.com/watch/?v=eSXzkYq5Qnk
i can't breathe,C5i-UnuUKUI,Juice WRLD - Wishing Well (Official Music Video),90872197,Juice WRLD,www.youtube.com/watch/?v=C5i-UnuUKUI
i can't breathe,2R2vbyW7CE8,I can&#39;t breathe by GullyBoy Rana and Tabib Mahmud Bangla Rap Song 2020,2091722,Tabib Mahmud,www.youtube.com/watch/?v=2R2vbyW7CE8
i can't breathe,L_2VdLeN71w,I can&#39;t breathe - กอล์ฟ พิชญะ (Feat. ยอด Bodyslam) [Official MV HD],3573423,GMM GRAMMY OFFICIAL,www.youtube.com/watch/?v=L_2VdLeN71w
i can't breathe,p3G8dkMTeOQ,Burga - &quot;I Can&#39;t Breathe&quot; George Floyd (Music Video),386558,Burga 321TV,www.youtube.com/watch/?v=p3G8dkMTeOQ
i can't breathe,WRf6iaozXeM,"(Official Video) &quot; I Can&#39;t Breathe &quot; | Jaray, Teeezy, Da Bully, Compton Av",8549,Klosed Session Records LLC,www.youtube.com/watch/?v=WRf6iaozXeM
i can't breathe,nsW1GNGgroQ,Ohio man yells &#39;I can&#39;t breathe&#39; after being pepper-sprayed by police while in restraining chair,1931632,New York Daily News,www.youtube.com/watch/?v=nsW1GNGgroQ
i can't breathe,C9rrlPkd3VQ,H.E.R. Performs &quot;I Can&#39;t Breathe&quot; &amp; &quot;Fate&quot; – Live | 2020 Roots Picnic Virtual Experience,2176725,The Roots,www.youtube.com/watch/?v=C9rrlPkd3VQ
i can't breathe,9QEH7uhWFBM,&#39;I can&#39;t breathe&#39;: Man dies in custody after hours of begging for help,32771,11Alive,www.youtube.com/watch/?v=9QEH7uhWFBM
i can't breathe,2GRIbFWH1ro,&#39;I can&#39;t breathe.&#39; See Saturday&#39;s George Floyd protest at the Capitol in Sacramento,279409,Sacramento Bee,www.youtube.com/watch/?v=2GRIbFWH1ro
i can't breathe,7L5oAYa5uig,I CAN&#39;T BREATHE by Jackielyn Roy,20037,Jackielyn Roy Official,www.youtube.com/watch/?v=7L5oAYa5uig
i can't breathe,mC7vOdMMkQ4,I CAN&#39;T BREATHE | BẢO THY x NIMBIA | OFFICIAL MV,2762572,Bảo Thy Official,www.youtube.com/watch/?v=mC7vOdMMkQ4
i can't breathe,A2o15RCtSS0,Dax - BLACK LIVES MATTER (Official Music Video),4316337,Dax,www.youtube.com/watch/?v=A2o15RCtSS0
i can't breathe,ktYV_e1PcSU,Xan Der - I CAN&#39;T BREATHE! (Official Video) | shot. by @yassinevisuals (@xander.777),185275,Xan Der,www.youtube.com/watch/?v=ktYV_e1PcSU
i can't breathe,gvNNsjHjKeU,Krash Minati - I Can&#39;t Breathe (Official Video),28593,Krash Minati,www.youtube.com/watch/?v=gvNNsjHjKeU
i can't breathe,KkHXrTqvBws,Dax - &quot;I Can&#39;t Breathe&quot; (Official Audio),813323,Dax,www.youtube.com/watch/?v=KkHXrTqvBws
i can't breathe,1jIGPjduDzw,I Can&#39;t Breathe - IVANKOR (Official Music Video),16390,BLOCK ENTERTAINMENT INC.,www.youtube.com/watch/?v=1jIGPjduDzw
i can't breathe,0vX3PBsS5mE,2Pac - &quot;I Can&#39;t Breathe&quot;,771677,Thug Theory,www.youtube.com/watch/?v=0vX3PBsS5mE
end police brutality,bD5RYw4PYAI,End Of Police Brutality Complete Movies 1&amp;2 - Zubby Michael 2020 Latest Nigerian Nollywood Movies.,5211,Nollywood HeartTv,www.youtube.com/watch/?v=bD5RYw4PYAI
end police brutality,TOixdvJG3p8,END POLICE BRUTALITY,1976,KolawoleAjeyemi Channel,www.youtube.com/watch/?v=TOixdvJG3p8
end police brutality,fNYy-Q8SJQo,CHINKO EKUN &#39;END POLICE BRUTALITY &#39;KOFFEE RAPTURE &#39; COVER,8449,Chinko Ekun,www.youtube.com/watch/?v=fNYy-Q8SJQo
end police brutality,amidPD8qFXM,Some demonstrators killed as Nigerians protest to end police brutality - News Desk (21-10-20),1044,JoyNews,www.youtube.com/watch/?v=amidPD8qFXM
end police brutality,p2A_SU_LUTs,💔HEART BREAKING CANDLE LIGHT NIGHT FOR END SARS PROTEST#candlelightlagos#endsars#endpolicebrutality,101410,Igbeyawo Arena {weddings},www.youtube.com/watch/?v=p2A_SU_LUTs
end police brutality,s0Axh2ACWYo,END POLICE BRUTALITY IN NIGERIA - WAHALATV - EPISODE 26,20400,Wahala TV,www.youtube.com/watch/?v=s0Axh2ACWYo
end police brutality,d_8QtV6RkNE,End Police Brutality in Nigeria,2233,Dare TheCreator,www.youtube.com/watch/?v=d_8QtV6RkNE
end police brutality,2JGMB7hIO5A,How To ACTUALLY Stop Police Brutality,26288,Crooked Media,www.youtube.com/watch/?v=2JGMB7hIO5A
end police brutality,hoM5EceN3po,ENDSARS END POLICE BRUTALITY IN NIGERIA ft SIRBALO and OFFICER WOOS,17375,kastropee tv,www.youtube.com/watch/?v=hoM5EceN3po
end police brutality,0wLQoxHLefI,AMERICAN POLICE PROTEST ENDSARS ENDSWAT END POLICE BRUTALITY,15409,Facetv Africa,www.youtube.com/watch/?v=0wLQoxHLefI
end police brutality,pPXj9XX1xRg,EndSars! | End Police Brutality! - Sergeant Efosa Joins  #ENDSARS Movement (Episode119),61275,kingzina Sergeant Efosa,www.youtube.com/watch/?v=pPXj9XX1xRg
end police brutality,_xgUJa-hgUs,END SARS BRUTALITY - ABEOKUTA PEACEFUL PROTEST 1.0 - #Endsars #Endpolicebrutality,1310,Arthur Lifestyle,www.youtube.com/watch/?v=_xgUJa-hgUs
end police brutality,7lAP_5D2ZzQ,"Odunlade Adekola,Muyiwa Ademola,Toyin Abraham Join End Police Brutality Protesters",7437,Gboah TV,www.youtube.com/watch/?v=7lAP_5D2ZzQ
end police brutality,JBmSew1xF2o,Can Body Cameras End Police Brutality?,92925,NowThis World,www.youtube.com/watch/?v=JBmSew1xF2o
end police brutality,R-n0plAZiV8,End Police Brutality -(YAWA SKITS),5227,Shadokheen comedy,www.youtube.com/watch/?v=R-n0plAZiV8
end police brutality,Ur09frljMeE,My Petition - Jill Scott / End police brutality!,6245,Jammie Patton,www.youtube.com/watch/?v=Ur09frljMeE
end police brutality,qAv0SmKajF8,End Police Brutality in Nigeria! This is tough!,59285,Muy Authentic Tv,www.youtube.com/watch/?v=qAv0SmKajF8
end police brutality,ICjqXWbCOO0,END POLICE BRUTALITY - We Are Not Afraid (Tim Godfrey),108,GT Inspirations,www.youtube.com/watch/?v=ICjqXWbCOO0
end police brutality,Rf4LYVfa5Jo,BRODASHAGGI curses NIGERIA SENATOR #endSARS #endPoliceBrutality #endbadGovernmentInNigeria,414720,official BRODA SHAGGI,www.youtube.com/watch/?v=Rf4LYVfa5Jo
end police brutality,FIgDjTohT1s,The Nigeria Of Our Dream (End sars) end police brutality | Mc Shem Tv,33139,Mc Shem TV,www.youtube.com/watch/?v=FIgDjTohT1s
black in tech,_1hdmagFPR4,Tech Industry Fuels Reverse Migration For Black Americans | NBC Nightly News,23667,NBC News,www.youtube.com/watch/?v=_1hdmagFPR4
black in tech,Zoog7MdcAMw,WHY There Are NO Black Software Engineers,25626,Dummy Codes,www.youtube.com/watch/?v=Zoog7MdcAMw
black in tech,tPlokEjpk1o,Being Black in Technology,500,Tech Gee,www.youtube.com/watch/?v=tPlokEjpk1o
black in tech,DUjm968ufnw,Tea with Bree #1 - On Being A Black Woman in Tech,1311,Bree Hall,www.youtube.com/watch/?v=DUjm968ufnw
black in tech,dcM5Y_BXjQY,18 Black Women in Tech You Need to Follow,3007,Coding Blonde,www.youtube.com/watch/?v=dcM5Y_BXjQY
black in tech,oejOtgPDkLU,"Dawn Dickson Talks The Black Tech Community, Breaking Barriers In Black Business + More",177222,Breakfast Club Power 105.1 FM,www.youtube.com/watch/?v=oejOtgPDkLU
black in tech,KYfvbU4LZb0,theGrio | Black In Tech,701,theGrio,www.youtube.com/watch/?v=KYfvbU4LZb0
black in tech,ijNz7xHom8o,Being Black in Technology,10713,Du’An Lightfoot,www.youtube.com/watch/?v=ijNz7xHom8o
black in tech,z6SAjgnk9tA,African-American coder blazes trail in tech,20744,CNN Business,www.youtube.com/watch/?v=z6SAjgnk9tA
black in tech,ZCG0t8ChhPk,How I Got a Job in the Tech Industry: Black Women in Tech (Contractor VS Full Time Employee),125,TundeModupee,www.youtube.com/watch/?v=ZCG0t8ChhPk
black in tech,OmOO7MGVU7k,Black Girls Tech Summit 2019,199,Girls Talk London,www.youtube.com/watch/?v=OmOO7MGVU7k
black in tech,F3_f7sOPurI,Being a Black Man in Tech - Interview with Tech Titans Gabriel Agboruche and Sly Gittens,2896,Du’An Lightfoot,www.youtube.com/watch/?v=F3_f7sOPurI
black in tech,BQYT1X1bBfw,Uber exec: We need more black women in tech,4897,CNN Business,www.youtube.com/watch/?v=BQYT1X1bBfw
black in tech,TeBQ2OoKbQM,OHUB365- Black in Tech with Daricus Releford,17,Opportunity Hub,www.youtube.com/watch/?v=TeBQ2OoKbQM
black in tech,jXXsDV1Nr3M,"Sister Circle |  Tanya Sam Talks RHOA, Black Women In Tech &amp; More  | TVONE",97302,Sister Circle TV,www.youtube.com/watch/?v=jXXsDV1Nr3M
black in tech,LzdNfS18SPY,Why More Non-Technical Black People Should Be Involved in Tech Companies,215,Financial Juneteenth,www.youtube.com/watch/?v=LzdNfS18SPY
black in tech,DK_kk-Pt3ME,Being a BLACK WOMAN in Tech from a Coding Bootcamp - Am I taken seriously?,5261,livie the developer //,www.youtube.com/watch/?v=DK_kk-Pt3ME
black in tech,4JO2BKgdcDs,Black Women in Technology Give Tips for Success | ESSENCE Now,18014,ESSENCE,www.youtube.com/watch/?v=4JO2BKgdcDs
black in tech,_cIvUMi4xpA,"MKBHD X Brian Tong - Being Black in Tech, iPhone SE, MacBook Pro 13, 24fps vs 30fps &amp; more!",26726,Brian Tong,www.youtube.com/watch/?v=_cIvUMi4xpA
black in tech,OgEIOFZJy4M,Working in the Tech Industry in Singapore (Black in Singapore) | MFiles,7546,The Black Experience Japan,www.youtube.com/watch/?v=OgEIOFZJy4M
black liberation,nyE5nI1nRJI,From #BlackLivesMatter to Black Liberation | Keeanga-Yamahtta Taylor | TEDxBaltimore,30539,TEDx Talks,www.youtube.com/watch/?v=nyE5nI1nRJI
black liberation,-N0kPLKOuRs,Black Liberation - 1967,51951,reelblack,www.youtube.com/watch/?v=-N0kPLKOuRs
black liberation,K_KF5p57WHE,Black Liberation Theology,76547,EternalMedia,www.youtube.com/watch/?v=K_KF5p57WHE
black liberation,g2qETt682cI,Marxism and Black Liberation,1324,Socialist Appeal,www.youtube.com/watch/?v=g2qETt682cI
black liberation,M5HKQZqxCUU,&quot;BLM&quot; Means Black Liberation Movement Not Black Lives Matter,4796,Jared Ball,www.youtube.com/watch/?v=M5HKQZqxCUU
black liberation,wi0Zmes7woA,DENNIS BROWN- BLACK LIBERATION DAY!,332450,Azizah Queen,www.youtube.com/watch/?v=wi0Zmes7woA
black liberation,OVGJTofWElo,"Black Liberation Theology, Nation of Islam &amp; Marxism | Ep 99",18193,Allie Beth Stuckey,www.youtube.com/watch/?v=OVGJTofWElo
black liberation,dnviPrYJdSE,Under Fire: The Death of the Black Liberation Army | The FBI Files S3 EP14 | Real Crime,38614,Real Crime,www.youtube.com/watch/?v=dnviPrYJdSE
black liberation,xqfSzjqtgmY,Know Your History: The Black Liberation Army,1941,Black Liberation University,www.youtube.com/watch/?v=xqfSzjqtgmY
black liberation,_bVtq_-sP7o,When Black Liberation Becomes a Trend,3318,Afrikan Esquire TV,www.youtube.com/watch/?v=_bVtq_-sP7o
black liberation,lOx9es8EyaY,Olatunji &amp; Good Times Ahead - Black Liberation (Official Music Video) | 2020 Release,5188,JulianspromosTV | Soca Music,www.youtube.com/watch/?v=lOx9es8EyaY
black liberation,X23k5mkRG9s,5 Types of Black People Needed in the Black Liberation Movement,435,Black Liberation University,www.youtube.com/watch/?v=X23k5mkRG9s
black liberation,GLvk0ij9Pds,What is Black Liberation Theology?,7907,Knowledge for LIFE (Know4LIFE),www.youtube.com/watch/?v=GLvk0ij9Pds
black liberation,v970i8piKrs,The Gospel Coalition and Black Liberation Theology.,28513,Wretched,www.youtube.com/watch/?v=v970i8piKrs
black liberation,6QO4gfgQf9E,The New Black Liberation Militia July 25.2020,349,New Black Liberation Militia Black Power,www.youtube.com/watch/?v=6QO4gfgQf9E
black liberation,XRo_AZ4L38Y,Liberation Theology vs. Biblical Race Relations (Tony Evans &amp; Randy Robison),35975,lifetodaytv,www.youtube.com/watch/?v=XRo_AZ4L38Y
black liberation,A7WJMMB9jzM,Counterinsurgency against Black liberation movement and weaponization of anti-semitism allegations,9221,Moderate Rebels,www.youtube.com/watch/?v=A7WJMMB9jzM
black liberation,HEmFFVAImMc,China and the Black Liberation Struggle in America,513,Origins OSU,www.youtube.com/watch/?v=HEmFFVAImMc
black liberation,H8OfB0K0gRo,Gregory Isaacs - Black Liberation Struggle,37183,edupedrosa,www.youtube.com/watch/?v=H8OfB0K0gRo
black liberation,FZW_YAHSpw0,Shuga - Black liberation,1499,My Life is Reggae,www.youtube.com/watch/?v=FZW_YAHSpw0
patriarchy,bzFo150G4V8,What Is the Patriarchy? | Feminist Fridays,199656,marinashutup,www.youtube.com/watch/?v=bzFo150G4V8
patriarchy,F44HpO6ZzOk,Mon mec est anti-féministe - WITHOUT PATRIARCHY,2963,Without Patriarchy,www.youtube.com/watch/?v=F44HpO6ZzOk
patriarchy,7QRQjrsFnR4,"Jordan Peterson on Gender, Patriarchy and the Slide Towards Tyranny",1432839,Intelligence Squared,www.youtube.com/watch/?v=7QRQjrsFnR4
patriarchy,a7Hez7iYAHo,Women Create Patriarchy? &amp; Feminism Creates &quot;Sneaky&quot; Beta-Males,402789,AndrewTheRed,www.youtube.com/watch/?v=a7Hez7iYAHo
patriarchy,0qukNm3Bhgg,Natalie Portman’s Step-by-Step Guide to Toppling the Patriarchy,211749,Variety,www.youtube.com/watch/?v=0qukNm3Bhgg
patriarchy,U8C7yINj9dA,Jordan Peterson: The Patriarchy is Western Civilization,83841,ManOfAllCreation,www.youtube.com/watch/?v=U8C7yINj9dA
patriarchy,Y5u38RvNXc8,Are we living in a Patriarchy? (Jordan Peterson vs. Angela Nagle),27477,Zero Books,www.youtube.com/watch/?v=Y5u38RvNXc8
patriarchy,VXRtPCVusHI,"Meaning of Patriarchy | Topic - 3 | subject - Gender , School &amp; Society | b.ed",30208,Bed Bachelor of Education,www.youtube.com/watch/?v=VXRtPCVusHI
patriarchy,7ZPnCMVwQFk,the patriarchy,962286,Shoe0nHead,www.youtube.com/watch/?v=7ZPnCMVwQFk
patriarchy,7__TuL83jfU,Watching PragerU with Lord of Patriarchy,9025,Actual Jake,www.youtube.com/watch/?v=7__TuL83jfU
patriarchy,9rfS7IAv7uU,"Jordan Peterson - Yes, there is an oppressive patriarchy, but...",17194,Dose of Truth,www.youtube.com/watch/?v=9rfS7IAv7uU
patriarchy,9s4spHMum20,DEBATE - Lord of Patriarchy vs Chud Logic,3617,Chud Logic,www.youtube.com/watch/?v=9s4spHMum20
patriarchy,unOhJtOLZ9s,What is Patriarchy in Hindi | पितृसत्ता क्या होती है? | Sociology,49514,Keep Learning Keep Growing,www.youtube.com/watch/?v=unOhJtOLZ9s
patriarchy,bdANHJFRJuM,The Trinity &amp; Patriarchy / Sweater Vest Dialogues,22383,Canon Press,www.youtube.com/watch/?v=bdANHJFRJuM
patriarchy,dC8yxgJwDDk,The Patriarchy reigns victorious,482671,Sargon of Akkad,www.youtube.com/watch/?v=dC8yxgJwDDk
patriarchy,VTisQi0s3lc,&quot;Bagaimana undang-undang dibuat?&quot; - On Patriarchy,10006,Frame & Sentences,www.youtube.com/watch/?v=VTisQi0s3lc
patriarchy,V7AVtbT_C5Y,"Rhea Chakraborty के साथ Kareena Kapoor Khan, Alia Bhatt, Smash The Patriarchy में जुडी",403592,Shudh Manoranjan,www.youtube.com/watch/?v=V7AVtbT_C5Y
patriarchy,vx4cVWNtC4I,The Double Secret Patriarchy Society! Meeting no.2 | Crowder Classics (2018),25254,CrowderBits,www.youtube.com/watch/?v=vx4cVWNtC4I
patriarchy,gzBjdcHfdFI,Taapsee Pannu Gives a &#39;Thappad&#39; to Patriarchy and Gender Discrimination | The Quint,162741,The Quint,www.youtube.com/watch/?v=gzBjdcHfdFI
patriarchy,l1db75MJ4Oc,The Double Secret Patriarchy Society! Meeting no.1 | Crowder Classics (2018),27083,CrowderBits,www.youtube.com/watch/?v=l1db75MJ4Oc
colonialism,colonialism,,0,,www.youtube.com/watch/?v=colonialism
defund the police,I9w841nrIBg,What &quot;defund the police&quot; really means,1152918,Vox,www.youtube.com/watch/?v=I9w841nrIBg
defund the police,xkNrHLSs7dU,The Reality of Defunding the Police | States of Unrest,287677,VICE,www.youtube.com/watch/?v=xkNrHLSs7dU
defund the police,ceoZN9At74s,Navy SEAL Debates Liberal on Defunding The Police,472583,Vigilance Elite,www.youtube.com/watch/?v=ceoZN9At74s
defund the police,xg6YV_5Om3s,What does defund the police actually mean?,61588,The Guardian,www.youtube.com/watch/?v=xg6YV_5Om3s
defund the police,24xsqyMcpRg,Should We Defund the Police? | Middle Ground,845522,Jubilee,www.youtube.com/watch/?v=24xsqyMcpRg
defund the police,004bUPrlKT8,Should We Defund the Police?,454653,PragerU,www.youtube.com/watch/?v=004bUPrlKT8
defund the police,3hOy_zdnxrI,What defunding the police could look like,130641,CNN,www.youtube.com/watch/?v=3hOy_zdnxrI
defund the police,iUhdc1GAddk,Jocko Willink Weighs In on Defunding the Police | Joe Rogan,3531403,JRE Clips,www.youtube.com/watch/?v=iUhdc1GAddk
defund the police,IKdIfDUEdZ0,We Asked Cops About Defunding and Mental Health (Part 1/2),294098,VICE,www.youtube.com/watch/?v=IKdIfDUEdZ0
defund the police,ub4INKbmf1A,Police Psychologist Nancy Panza on Defunding the Police,463985,JRE Clips,www.youtube.com/watch/?v=ub4INKbmf1A
defund the police,yMcwklHOyYU,"“Defund the police,” explained",25141,Global News,www.youtube.com/watch/?v=yMcwklHOyYU
defund the police,zFvl3rZL_40,What Does ‘Defund The Police’ Really Mean?,73600,VICE News,www.youtube.com/watch/?v=zFvl3rZL_40
defund the police,vbQlP4GBSfo,Cops Under Fire for Viral TikTok About Defund the Police,20857,What's Trending,www.youtube.com/watch/?v=vbQlP4GBSfo
defund the police,Hg5nkMinQoA,Democrat Admits Defund the Police Backfired &amp; Former FBI Russia Probe Lies | POLITICS | Rubin Report,108215,The Rubin Report,www.youtube.com/watch/?v=Hg5nkMinQoA
defund the police,aI119JoyJoU,Why Defunding the Police Isn’t Such a Radical Idea,49959,VICE News,www.youtube.com/watch/?v=aI119JoyJoU
defund the police,PbtSqjiB2jk,Defund The Police Is Absolute Nonsense,238069,James Klug,www.youtube.com/watch/?v=PbtSqjiB2jk
defund the police,ymznwY2kbEU,DEFUND THE POLICE #8CANTWAIT,1019437,Donut Operator,www.youtube.com/watch/?v=ymznwY2kbEU
defund the police,WwJIYtzOLRI,John Oliver Breaks Down What Defunding the Police Means,685525,The Tonight Show Starring Jimmy Fallon,www.youtube.com/watch/?v=WwJIYtzOLRI
defund the police,hrighXDb98k,Michael Moore on Why Defunding Is Good for the Police,252409,Late Night with Seth Meyers,www.youtube.com/watch/?v=hrighXDb98k
defund the police,1XM2eA1SZo8,Police officers across America are quitting over defund the police concerns,17329,WFAA,www.youtube.com/watch/?v=1XM2eA1SZo8
